시도,시군구,연도,월,사고건수
충북,진천군,2019년,12월,45.0
충북,진천군,2020년,01월,31.0
충북,진천군,2020년,02월,30.0
충북,진천군,2020년,03월,37.0
충북,진천군,2020년,04월,39.0
충북,진천군,2020년,05월,47.0
충북,진천군,2020년,06월,55.0
충북,진천군,2020년,07월,45.0
충북,진천군,2020년,08월,37.0
충북,진천군,2020년,09월,47.0
충북,진천군,2020년,10월,43.0
충북,진천군,2020년,11월,39.0
충북,진천군,2020년,12월,31.0
충북,괴산군,2018년,01월,13.0
충북,괴산군,2018년,02월,19.0
충북,괴산군,2018년,03월,18.0
충북,괴산군,2018년,04월,20.0
충북,괴산군,2018년,05월,23.0
충북,괴산군,2018년,06월,24.0
충북,괴산군,2018년,07월,19.0
충북,괴산군,2018년,08월,26.0
충북,괴산군,2018년,09월,25.0
충북,괴산군,2018년,10월,15.0
충북,괴산군,2018년,11월,22.0
충북,괴산군,2018년,12월,15.0
충북,괴산군,2019년,01월,10.0
충북,괴산군,2019년,02월,6.0
충북,괴산군,2019년,03월,12.0
충북,괴산군,2019년,04월,13.0
충북,괴산군,2019년,05월,13.0
충북,괴산군,2019년,06월,15.0
충북,괴산군,2019년,07월,20.0
충북,괴산군,2019년,08월,24.0
충북,괴산군,2019년,09월,23.0
충북,괴산군,2019년,10월,18.0
충북,괴산군,2019년,11월,20.0
충북,괴산군,2019년,12월,16.0
충북,괴산군,2020년,01월,11.0
충북,괴산군,2020년,02월,13.0
충북,괴산군,2020년,03월,12.0
충북,괴산군,2020년,04월,14.0
충북,괴산군,2020년,05월,18.0
충북,괴산군,2020년,06월,22.0
충북,괴산군,2020년,07월,16.0
충북,괴산군,2020년,08월,21.0
충북,괴산군,2020년,09월,17.0
충북,괴산군,2020년,10월,19.0
충북,괴산군,2020년,11월,20.0
충북,괴산군,2020년,12월,10.0
충북,음성군,2018년,01월,38.0
충북,음성군,2018년,02월,50.0
충북,음성군,2018년,03월,49.0
충북,음성군,2018년,04월,54.0
충북,음성군,2018년,05월,55.0
충북,음성군,2018년,06월,61.0
충북,음성군,2018년,07월,61.0
충북,음성군,2018년,08월,64.0
충북,음성군,2018년,09월,56.0
충북,음성군,2018년,10월,61.0
충북,음성군,2018년,11월,57.0
충북,음성군,2018년,12월,46.0
충북,음성군,2019년,01월,40.0
충북,음성군,2019년,02월,44.0
충북,음성군,2019년,03월,58.0
충북,음성군,2019년,04월,59.0
충북,음성군,2019년,05월,56.0
충북,음성군,2019년,06월,66.0
충북,음성군,2019년,07월,61.0
충북,음성군,2019년,08월,56.0
충북,음성군,2019년,09월,56.0
충북,음성군,2019년,10월,69.0
충북,음성군,2019년,11월,49.0
충북,음성군,2019년,12월,49.0
충북,음성군,2020년,01월,51.0
충북,음성군,2020년,02월,49.0
충북,음성군,2020년,03월,37.0
충북,음성군,2020년,04월,53.0
충북,음성군,2020년,05월,47.0
충북,음성군,2020년,06월,52.0
충북,음성군,2020년,07월,47.0
충북,음성군,2020년,08월,59.0
충북,음성군,2020년,09월,53.0
충북,음성군,2020년,10월,52.0
충북,음성군,2020년,11월,52.0
충북,음성군,2020년,12월,54.0
충북,단양군,2018년,01월,6.0
충북,단양군,2018년,02월,13.0
충북,단양군,2018년,03월,15.0
충북,단양군,2018년,04월,6.0
충북,단양군,2018년,05월,13.0
충북,단양군,2018년,06월,16.0
충북,단양군,2018년,07월,8.0
충북,단양군,2018년,08월,17.0
충북,단양군,2018년,09월,10.0
충북,단양군,2018년,10월,15.0
충북,단양군,2018년,11월,11.0
충북,단양군,2018년,12월,5.0
충북,단양군,2019년,01월,5.0
충북,단양군,2019년,02월,5.0
충북,단양군,2019년,03월,12.0
충북,단양군,2019년,04월,18.0
충북,단양군,2019년,05월,12.0
충북,단양군,2019년,06월,12.0
충북,단양군,2019년,07월,12.0
충북,단양군,2019년,08월,15.0
충북,단양군,2019년,09월,16.0
충북,단양군,2019년,10월,24.0
충북,단양군,2019년,11월,14.0
충북,단양군,2019년,12월,12.0
충북,단양군,2020년,01월,13.0
충북,단양군,2020년,02월,10.0
충북,단양군,2020년,03월,9.0
충북,단양군,2020년,04월,12.0
충북,단양군,2020년,05월,12.0
충북,단양군,2020년,06월,14.0
충북,단양군,2020년,07월,13.0
충북,단양군,2020년,08월,13.0
충북,단양군,2020년,09월,12.0
충북,단양군,2020년,10월,20.0
충북,단양군,2020년,11월,12.0
충북,단양군,2020년,12월,5.0
충북,증평군,2018년,01월,9.0
충북,증평군,2018년,02월,9.0
충북,증평군,2018년,03월,12.0
충북,증평군,2018년,04월,17.0
충북,증평군,2018년,05월,11.0
충북,증평군,2018년,06월,14.0
충북,증평군,2018년,07월,13.0
충북,증평군,2018년,08월,13.0
충북,증평군,2018년,09월,12.0
충북,증평군,2018년,10월,17.0
충북,증평군,2018년,11월,15.0
충북,증평군,2018년,12월,20.0
충북,증평군,2019년,01월,15.0
충북,증평군,2019년,02월,18.0
충북,증평군,2019년,03월,18.0
충북,증평군,2019년,04월,19.0
충북,증평군,2019년,05월,21.0
충북,증평군,2019년,06월,9.0
충북,증평군,2019년,07월,19.0
충북,증평군,2019년,08월,19.0
충북,증평군,2019년,09월,11.0
충북,증평군,2019년,10월,19.0
충북,증평군,2019년,11월,18.0
충북,증평군,2019년,12월,24.0
충북,증평군,2020년,01월,10.0
충북,증평군,2020년,02월,12.0
충북,증평군,2020년,03월,8.0
충북,증평군,2020년,04월,14.0
충북,증평군,2020년,05월,20.0
충북,증평군,2020년,06월,19.0
충북,증평군,2020년,07월,13.0
충북,증평군,2020년,08월,9.0
충북,증평군,2020년,09월,16.0
충북,증평군,2020년,10월,16.0
충북,증평군,2020년,11월,18.0
충북,증평군,2020년,12월,12.0
충남,천안시,2018년,01월,204.0
충남,천안시,2018년,02월,190.0
충남,천안시,2018년,03월,252.0
충남,천안시,2018년,04월,256.0
충남,천안시,2018년,05월,258.0
충남,천안시,2018년,06월,233.0
충남,천안시,2018년,07월,247.0
충남,천안시,2018년,08월,250.0
충남,천안시,2018년,09월,244.0
충남,천안시,2018년,10월,268.0
충남,천안시,2018년,11월,252.0
충남,천안시,2018년,12월,260.0
충남,천안시,2019년,01월,204.0
충남,천안시,2019년,02월,204.0
충남,천안시,2019년,03월,240.0
충남,천안시,2019년,04월,272.0
충남,천안시,2019년,05월,269.0
충남,천안시,2019년,06월,251.0
충남,천안시,2019년,07월,265.0
충남,천안시,2019년,08월,284.0
충남,천안시,2019년,09월,276.0
충남,천안시,2019년,10월,289.0
충남,천안시,2019년,11월,314.0
충남,천안시,2019년,12월,269.0
충남,천안시,2020년,01월,255.0
충남,천안시,2020년,02월,237.0
충남,천안시,2020년,03월,196.0
충남,천안시,2020년,04월,220.0
충남,천안시,2020년,05월,256.0
충남,천안시,2020년,06월,290.0
충남,천안시,2020년,07월,262.0
충남,천안시,2020년,08월,232.0
충남,천안시,2020년,09월,272.0
충남,천안시,2020년,10월,307.0
충남,천안시,2020년,11월,277.0
충남,천안시,2020년,12월,282.0
충남,아산시,2018년,01월,65.0
충남,아산시,2018년,02월,60.0
충남,아산시,2018년,03월,65.0
충남,아산시,2018년,04월,62.0
충남,아산시,2018년,05월,64.0
충남,아산시,2018년,06월,52.0
충남,아산시,2018년,07월,64.0
충남,아산시,2018년,08월,74.0
충남,아산시,2018년,09월,70.0
충남,아산시,2018년,10월,58.0
충남,아산시,2018년,11월,63.0
충남,아산시,2018년,12월,65.0
충남,아산시,2019년,01월,59.0
충남,아산시,2019년,02월,72.0
충남,아산시,2019년,03월,67.0
충남,아산시,2019년,04월,95.0
충남,아산시,2019년,05월,95.0
충남,아산시,2019년,06월,86.0
충남,아산시,2019년,07월,87.0
충남,아산시,2019년,08월,99.0
충남,아산시,2019년,09월,107.0
충남,아산시,2019년,10월,120.0
충남,아산시,2019년,11월,99.0
충남,아산시,2019년,12월,97.0
충남,아산시,2020년,01월,82.0
충남,아산시,2020년,02월,98.0
충남,아산시,2020년,03월,75.0
충남,아산시,2020년,04월,73.0
충남,아산시,2020년,05월,108.0
충남,아산시,2020년,06월,107.0
충남,아산시,2020년,07월,103.0
충남,아산시,2020년,08월,101.0
충남,아산시,2020년,09월,111.0
충남,아산시,2020년,10월,126.0
충남,아산시,2020년,11월,115.0
충남,아산시,2020년,12월,91.0
충남,보령시,2018년,01월,16.0
충남,보령시,2018년,02월,26.0
충남,보령시,2018년,03월,32.0
충남,보령시,2018년,04월,26.0
충남,보령시,2018년,05월,30.0
충남,보령시,2018년,06월,35.0
충남,보령시,2018년,07월,34.0
충남,보령시,2018년,08월,35.0
충남,보령시,2018년,09월,26.0
충남,보령시,2018년,10월,39.0
충남,보령시,2018년,11월,25.0
충남,보령시,2018년,12월,23.0
충남,보령시,2019년,01월,26.0
충남,보령시,2019년,02월,24.0
충남,보령시,2019년,03월,48.0
충남,보령시,2019년,04월,39.0
충남,보령시,2019년,05월,46.0
충남,보령시,2019년,06월,40.0
충남,보령시,2019년,07월,51.0
충남,보령시,2019년,08월,48.0
충남,보령시,2019년,09월,36.0
충남,보령시,2019년,10월,37.0
충남,보령시,2019년,11월,50.0
충남,보령시,2019년,12월,34.0
충남,보령시,2020년,01월,35.0
충남,보령시,2020년,02월,26.0
충남,보령시,2020년,03월,36.0
충남,보령시,2020년,04월,42.0
충남,보령시,2020년,05월,34.0
충남,보령시,2020년,06월,52.0
충남,보령시,2020년,07월,45.0
충남,보령시,2020년,08월,49.0
충남,보령시,2020년,09월,38.0
충남,보령시,2020년,10월,41.0
충남,보령시,2020년,11월,40.0
충남,보령시,2020년,12월,30.0
충남,공주시,2018년,01월,44.0
충남,공주시,2018년,02월,38.0
충남,공주시,2018년,03월,47.0
충남,공주시,2018년,04월,63.0
충남,공주시,2018년,05월,79.0
충남,공주시,2018년,06월,51.0
충남,공주시,2018년,07월,49.0
충남,공주시,2018년,08월,50.0
충남,공주시,2018년,09월,50.0
충남,공주시,2018년,10월,53.0
충남,공주시,2018년,11월,56.0
충남,공주시,2018년,12월,50.0
충남,공주시,2019년,01월,44.0
충남,공주시,2019년,02월,39.0
충남,공주시,2019년,03월,49.0
충남,공주시,2019년,04월,50.0
충남,공주시,2019년,05월,56.0
충남,공주시,2019년,06월,54.0
충남,공주시,2019년,07월,55.0
충남,공주시,2019년,08월,45.0
충남,공주시,2019년,09월,43.0
충남,공주시,2019년,10월,69.0
충남,공주시,2019년,11월,59.0
충남,공주시,2019년,12월,45.0
충남,공주시,2020년,01월,41.0
충남,공주시,2020년,02월,38.0
충남,공주시,2020년,03월,28.0
충남,공주시,2020년,04월,39.0
충남,공주시,2020년,05월,42.0
충남,공주시,2020년,06월,52.0
충남,공주시,2020년,07월,42.0
충남,공주시,2020년,08월,38.0
충남,공주시,2020년,09월,58.0
충남,공주시,2020년,10월,53.0
충남,공주시,2020년,11월,40.0
충남,공주시,2020년,12월,43.0
충남,서산시,2018년,01월,62.0
충남,서산시,2018년,02월,73.0
충남,서산시,2018년,03월,65.0
충남,서산시,2018년,04월,79.0
충남,서산시,2018년,05월,63.0
충남,서산시,2018년,06월,64.0
충남,서산시,2018년,07월,65.0
충남,서산시,2018년,08월,56.0
충남,서산시,2018년,09월,57.0
충남,서산시,2018년,10월,72.0
충남,서산시,2018년,11월,71.0
충남,서산시,2018년,12월,70.0
충남,서산시,2019년,01월,54.0
충남,서산시,2019년,02월,54.0
충남,서산시,2019년,03월,78.0
충남,서산시,2019년,04월,49.0
충남,서산시,2019년,05월,82.0
충남,서산시,2019년,06월,83.0
충남,서산시,2019년,07월,75.0
충남,서산시,2019년,08월,80.0
충남,서산시,2019년,09월,70.0
충남,서산시,2019년,10월,74.0
충남,서산시,2019년,11월,79.0
충남,서산시,2019년,12월,61.0
충남,서산시,2020년,01월,61.0
충남,서산시,2020년,02월,54.0
충남,서산시,2020년,03월,47.0
충남,서산시,2020년,04월,48.0
충남,서산시,2020년,05월,66.0
충남,서산시,2020년,06월,52.0
충남,서산시,2020년,07월,64.0
충남,서산시,2020년,08월,72.0
충남,서산시,2020년,09월,70.0
충남,서산시,2020년,10월,73.0
충남,서산시,2020년,11월,68.0
충남,서산시,2020년,12월,62.0
충남,금산군,2018년,01월,5.0
충남,금산군,2018년,02월,4.0
충남,금산군,2018년,03월,8.0
충남,금산군,2018년,04월,19.0
충남,금산군,2018년,05월,15.0
충남,금산군,2018년,06월,21.0
충남,금산군,2018년,07월,25.0
충남,금산군,2018년,08월,9.0
충남,금산군,2018년,09월,16.0
충남,금산군,2018년,10월,18.0
충남,금산군,2018년,11월,10.0
충남,금산군,2018년,12월,14.0
충남,금산군,2019년,01월,11.0
충남,금산군,2019년,02월,7.0
충남,금산군,2019년,03월,14.0
충남,금산군,2019년,04월,13.0
충남,금산군,2019년,05월,21.0
충남,금산군,2019년,06월,7.0
충남,금산군,2019년,07월,14.0
충남,금산군,2019년,08월,12.0
충남,금산군,2019년,09월,17.0
충남,금산군,2019년,10월,10.0
충남,금산군,2019년,11월,15.0
충남,금산군,2019년,12월,9.0
충남,금산군,2020년,01월,9.0
충남,금산군,2020년,02월,4.0
충남,금산군,2020년,03월,6.0
충남,금산군,2020년,04월,7.0
충남,금산군,2020년,05월,11.0
충남,금산군,2020년,06월,15.0
충남,금산군,2020년,07월,9.0
충남,금산군,2020년,08월,15.0
충남,금산군,2020년,09월,10.0
충남,금산군,2020년,10월,16.0
충남,금산군,2020년,11월,9.0
충남,금산군,2020년,12월,10.0
충남,태안군,2018년,01월,23.0
충남,태안군,2018년,02월,26.0
충남,태안군,2018년,03월,13.0
충남,태안군,2018년,04월,32.0
충남,태안군,2018년,05월,30.0
충남,태안군,2018년,06월,28.0
충남,태안군,2018년,07월,30.0
충남,태안군,2018년,08월,44.0
충남,태안군,2018년,09월,26.0
충남,태안군,2018년,10월,35.0
충남,태안군,2018년,11월,20.0
충남,태안군,2018년,12월,15.0
충남,태안군,2019년,01월,13.0
충남,태안군,2019년,02월,17.0
충남,태안군,2019년,03월,21.0
충남,태안군,2019년,04월,31.0
충남,태안군,2019년,05월,33.0
충남,태안군,2019년,06월,49.0
충남,태안군,2019년,07월,33.0
충남,태안군,2019년,08월,34.0
충남,태안군,2019년,09월,15.0
충남,태안군,2019년,10월,31.0
충남,태안군,2019년,11월,27.0
충남,태안군,2019년,12월,16.0
충남,태안군,2020년,01월,21.0
충남,태안군,2020년,02월,15.0
충남,태안군,2020년,03월,16.0
충남,태안군,2020년,04월,30.0
충남,태안군,2020년,05월,23.0
충남,태안군,2020년,06월,30.0
충남,태안군,2020년,07월,24.0
충남,태안군,2020년,08월,30.0
충남,태안군,2020년,09월,33.0
충남,태안군,2020년,10월,34.0
충남,태안군,2020년,11월,22.0
충남,태안군,2020년,12월,21.0
충남,논산시,2018년,01월,43.0
충남,논산시,2018년,02월,48.0
충남,논산시,2018년,03월,34.0
충남,논산시,2018년,04월,31.0
충남,논산시,2018년,05월,43.0
충남,논산시,2018년,06월,40.0
충남,논산시,2018년,07월,39.0
충남,논산시,2018년,08월,39.0
충남,논산시,2018년,09월,49.0
충남,논산시,2018년,10월,32.0
충남,논산시,2018년,11월,31.0
충남,논산시,2018년,12월,34.0
충남,논산시,2019년,01월,30.0
충남,논산시,2019년,02월,29.0
충남,논산시,2019년,03월,40.0
충남,논산시,2019년,04월,31.0
충남,논산시,2019년,05월,48.0
충남,논산시,2019년,06월,44.0
충남,논산시,2019년,07월,42.0
충남,논산시,2019년,08월,25.0
충남,논산시,2019년,09월,50.0
충남,논산시,2019년,10월,49.0
충남,논산시,2019년,11월,51.0
충남,논산시,2019년,12월,37.0
충남,논산시,2020년,01월,32.0
충남,논산시,2020년,02월,20.0
충남,논산시,2020년,03월,32.0
충남,논산시,2020년,04월,28.0
충남,논산시,2020년,05월,38.0
충남,논산시,2020년,06월,25.0
충남,논산시,2020년,07월,35.0
충남,논산시,2020년,08월,34.0
충남,논산시,2020년,09월,38.0
충남,논산시,2020년,10월,34.0
충남,논산시,2020년,11월,30.0
충남,논산시,2020년,12월,29.0
충남,부여군,2018년,01월,12.0
충남,부여군,2018년,02월,13.0
충남,부여군,2018년,03월,14.0
충남,부여군,2018년,04월,16.0
충남,부여군,2018년,05월,24.0
충남,부여군,2018년,06월,19.0
충남,부여군,2018년,07월,13.0
충남,부여군,2018년,08월,16.0
충남,부여군,2018년,09월,24.0
충남,부여군,2018년,10월,29.0
충남,부여군,2018년,11월,24.0
충남,부여군,2018년,12월,18.0
충남,부여군,2019년,01월,17.0
충남,부여군,2019년,02월,11.0
충남,부여군,2019년,03월,13.0
충남,부여군,2019년,04월,14.0
충남,부여군,2019년,05월,18.0
충남,부여군,2019년,06월,26.0
충남,부여군,2019년,07월,20.0
충남,부여군,2019년,08월,16.0
충남,부여군,2019년,09월,16.0
충남,부여군,2019년,10월,26.0
충남,부여군,2019년,11월,29.0
충남,부여군,2019년,12월,16.0
충남,부여군,2020년,01월,12.0
충남,부여군,2020년,02월,13.0
충남,부여군,2020년,03월,19.0
충남,부여군,2020년,04월,8.0
충남,부여군,2020년,05월,17.0
충남,부여군,2020년,06월,17.0
충남,부여군,2020년,07월,22.0
충남,부여군,2020년,08월,15.0
충남,부여군,2020년,09월,20.0
충남,부여군,2020년,10월,24.0
충남,부여군,2020년,11월,18.0
충남,부여군,2020년,12월,16.0
충남,서천군,2018년,01월,19.0
충남,서천군,2018년,02월,14.0
충남,서천군,2018년,03월,35.0
충남,서천군,2018년,04월,21.0
충남,서천군,2018년,05월,28.0
