시도,시군구,연도,월,부상자수
경북,경산시,2019년,04월,145.0
경북,경산시,2019년,05월,166.0
경북,경산시,2019년,06월,141.0
경북,경산시,2019년,07월,118.0
경북,경산시,2019년,08월,140.0
경북,경산시,2019년,09월,135.0
경북,경산시,2019년,10월,150.0
경북,경산시,2019년,11월,210.0
경북,경산시,2019년,12월,138.0
경북,경산시,2020년,01월,126.0
경북,경산시,2020년,02월,122.0
경북,경산시,2020년,03월,81.0
경북,경산시,2020년,04월,117.0
경북,경산시,2020년,05월,142.0
경북,경산시,2020년,06월,165.0
경북,경산시,2020년,07월,133.0
경북,경산시,2020년,08월,151.0
경북,경산시,2020년,09월,121.0
경북,경산시,2020년,10월,125.0
경북,경산시,2020년,11월,136.0
경북,경산시,2020년,12월,99.0
경남,진주시,2018년,01월,66.0
경남,진주시,2018년,02월,93.0
경남,진주시,2018년,03월,80.0
경남,진주시,2018년,04월,93.0
경남,진주시,2018년,05월,92.0
경남,진주시,2018년,06월,117.0
경남,진주시,2018년,07월,80.0
경남,진주시,2018년,08월,92.0
경남,진주시,2018년,09월,88.0
경남,진주시,2018년,10월,102.0
경남,진주시,2018년,11월,102.0
경남,진주시,2018년,12월,68.0
경남,진주시,2019년,01월,88.0
경남,진주시,2019년,02월,72.0
경남,진주시,2019년,03월,94.0
경남,진주시,2019년,04월,92.0
경남,진주시,2019년,05월,97.0
경남,진주시,2019년,06월,115.0
경남,진주시,2019년,07월,75.0
경남,진주시,2019년,08월,67.0
경남,진주시,2019년,09월,89.0
경남,진주시,2019년,10월,108.0
경남,진주시,2019년,11월,94.0
경남,진주시,2019년,12월,91.0
경남,진주시,2020년,01월,62.0
경남,진주시,2020년,02월,69.0
경남,진주시,2020년,03월,80.0
경남,진주시,2020년,04월,63.0
경남,진주시,2020년,05월,71.0
경남,진주시,2020년,06월,81.0
경남,진주시,2020년,07월,87.0
경남,진주시,2020년,08월,77.0
경남,진주시,2020년,09월,77.0
경남,진주시,2020년,10월,85.0
경남,진주시,2020년,11월,52.0
경남,진주시,2020년,12월,55.0
경남,통영시,2018년,01월,84.0
경남,통영시,2018년,02월,73.0
경남,통영시,2018년,03월,73.0
경남,통영시,2018년,04월,73.0
경남,통영시,2018년,05월,93.0
경남,통영시,2018년,06월,74.0
경남,통영시,2018년,07월,101.0
경남,통영시,2018년,08월,90.0
경남,통영시,2018년,09월,78.0
경남,통영시,2018년,10월,85.0
경남,통영시,2018년,11월,79.0
경남,통영시,2018년,12월,120.0
경남,통영시,2019년,01월,79.0
경남,통영시,2019년,02월,75.0
경남,통영시,2019년,03월,108.0
경남,통영시,2019년,04월,76.0
경남,통영시,2019년,05월,84.0
경남,통영시,2019년,06월,94.0
경남,통영시,2019년,07월,102.0
경남,통영시,2019년,08월,134.0
경남,통영시,2019년,09월,79.0
경남,통영시,2019년,10월,100.0
경남,통영시,2019년,11월,127.0
경남,통영시,2019년,12월,77.0
경남,통영시,2020년,01월,93.0
경남,통영시,2020년,02월,62.0
경남,통영시,2020년,03월,80.0
경남,통영시,2020년,04월,84.0
경남,통영시,2020년,05월,76.0
경남,통영시,2020년,06월,89.0
경남,통영시,2020년,07월,66.0
경남,통영시,2020년,08월,118.0
경남,통영시,2020년,09월,77.0
경남,통영시,2020년,10월,105.0
경남,통영시,2020년,11월,96.0
경남,통영시,2020년,12월,74.0
경남,김해시,2018년,01월,234.0
경남,김해시,2018년,02월,199.0
경남,김해시,2018년,03월,265.0
경남,김해시,2018년,04월,280.0
경남,김해시,2018년,05월,251.0
경남,김해시,2018년,06월,240.0
경남,김해시,2018년,07월,273.0
경남,김해시,2018년,08월,248.0
경남,김해시,2018년,09월,243.0
경남,김해시,2018년,10월,305.0
경남,김해시,2018년,11월,220.0
경남,김해시,2018년,12월,282.0
경남,김해시,2019년,01월,226.0
경남,김해시,2019년,02월,199.0
경남,김해시,2019년,03월,314.0
경남,김해시,2019년,04월,301.0
경남,김해시,2019년,05월,334.0
경남,김해시,2019년,06월,285.0
경남,김해시,2019년,07월,311.0
경남,김해시,2019년,08월,332.0
경남,김해시,2019년,09월,288.0
경남,김해시,2019년,10월,278.0
경남,김해시,2019년,11월,308.0
경남,김해시,2019년,12월,274.0
경남,김해시,2020년,01월,246.0
경남,김해시,2020년,02월,199.0
경남,김해시,2020년,03월,241.0
경남,김해시,2020년,04월,232.0
경남,김해시,2020년,05월,267.0
경남,김해시,2020년,06월,297.0
경남,김해시,2020년,07월,272.0
경남,김해시,2020년,08월,264.0
경남,김해시,2020년,09월,234.0
경남,김해시,2020년,10월,274.0
경남,김해시,2020년,11월,229.0
경남,김해시,2020년,12월,244.0
경남,밀양시,2018년,01월,31.0
경남,밀양시,2018년,02월,39.0
경남,밀양시,2018년,03월,36.0
경남,밀양시,2018년,04월,45.0
경남,밀양시,2018년,05월,37.0
경남,밀양시,2018년,06월,67.0
경남,밀양시,2018년,07월,44.0
경남,밀양시,2018년,08월,53.0
경남,밀양시,2018년,09월,35.0
경남,밀양시,2018년,10월,61.0
경남,밀양시,2018년,11월,45.0
경남,밀양시,2018년,12월,48.0
경남,밀양시,2019년,01월,49.0
경남,밀양시,2019년,02월,52.0
경남,밀양시,2019년,03월,55.0
경남,밀양시,2019년,04월,57.0
경남,밀양시,2019년,05월,87.0
경남,밀양시,2019년,06월,82.0
경남,밀양시,2019년,07월,62.0
경남,밀양시,2019년,08월,67.0
경남,밀양시,2019년,09월,44.0
경남,밀양시,2019년,10월,63.0
경남,밀양시,2019년,11월,58.0
경남,밀양시,2019년,12월,52.0
경남,밀양시,2020년,01월,63.0
경남,밀양시,2020년,02월,48.0
경남,밀양시,2020년,03월,54.0
경남,밀양시,2020년,04월,43.0
경남,밀양시,2020년,05월,61.0
경남,밀양시,2020년,06월,73.0
경남,밀양시,2020년,07월,53.0
경남,밀양시,2020년,08월,77.0
경남,밀양시,2020년,09월,78.0
경남,밀양시,2020년,10월,65.0
경남,밀양시,2020년,11월,65.0
경남,밀양시,2020년,12월,54.0
경남,거제시,2018년,01월,110.0
경남,거제시,2018년,02월,79.0
경남,거제시,2018년,03월,106.0
경남,거제시,2018년,04월,98.0
경남,거제시,2018년,05월,97.0
경남,거제시,2018년,06월,115.0
경남,거제시,2018년,07월,87.0
경남,거제시,2018년,08월,88.0
경남,거제시,2018년,09월,90.0
경남,거제시,2018년,10월,91.0
경남,거제시,2018년,11월,101.0
경남,거제시,2018년,12월,109.0
경남,거제시,2019년,01월,117.0
경남,거제시,2019년,02월,121.0
경남,거제시,2019년,03월,107.0
경남,거제시,2019년,04월,144.0
경남,거제시,2019년,05월,133.0
경남,거제시,2019년,06월,107.0
경남,거제시,2019년,07월,143.0
경남,거제시,2019년,08월,119.0
경남,거제시,2019년,09월,124.0
경남,거제시,2019년,10월,136.0
경남,거제시,2019년,11월,126.0
경남,거제시,2019년,12월,123.0
경남,거제시,2020년,01월,93.0
경남,거제시,2020년,02월,88.0
경남,거제시,2020년,03월,72.0
경남,거제시,2020년,04월,83.0
경남,거제시,2020년,05월,102.0
경남,거제시,2020년,06월,104.0
경남,거제시,2020년,07월,88.0
경남,거제시,2020년,08월,83.0
경남,거제시,2020년,09월,101.0
경남,거제시,2020년,10월,101.0
경남,거제시,2020년,11월,107.0
경남,거제시,2020년,12월,86.0
경남,의령군,2018년,01월,18.0
경남,의령군,2018년,02월,10.0
경남,의령군,2018년,03월,11.0
경남,의령군,2018년,04월,11.0
경남,의령군,2018년,05월,7.0
경남,의령군,2018년,06월,13.0
경남,의령군,2018년,07월,28.0
경남,의령군,2018년,08월,13.0
경남,의령군,2018년,09월,19.0
경남,의령군,2018년,10월,19.0
경남,의령군,2018년,11월,18.0
경남,의령군,2018년,12월,9.0
경남,의령군,2019년,01월,19.0
경남,의령군,2019년,02월,6.0
경남,의령군,2019년,03월,13.0
경남,의령군,2019년,04월,29.0
경남,의령군,2019년,05월,25.0
경남,의령군,2019년,06월,18.0
경남,의령군,2019년,07월,23.0
경남,의령군,2019년,08월,11.0
경남,의령군,2019년,09월,20.0
경남,의령군,2019년,10월,13.0
경남,의령군,2019년,11월,19.0
경남,의령군,2019년,12월,18.0
경남,의령군,2020년,01월,7.0
경남,의령군,2020년,02월,20.0
경남,의령군,2020년,03월,9.0
경남,의령군,2020년,04월,14.0
경남,의령군,2020년,05월,20.0
경남,의령군,2020년,06월,19.0
경남,의령군,2020년,07월,16.0
경남,의령군,2020년,08월,9.0
경남,의령군,2020년,09월,11.0
경남,의령군,2020년,10월,21.0
경남,의령군,2020년,11월,17.0
경남,의령군,2020년,12월,12.0
경남,함안군,2018년,01월,38.0
경남,함안군,2018년,02월,27.0
경남,함안군,2018년,03월,22.0
경남,함안군,2018년,04월,36.0
경남,함안군,2018년,05월,42.0
경남,함안군,2018년,06월,32.0
경남,함안군,2018년,07월,29.0
경남,함안군,2018년,08월,30.0
경남,함안군,2018년,09월,20.0
경남,함안군,2018년,10월,43.0
경남,함안군,2018년,11월,31.0
경남,함안군,2018년,12월,33.0
경남,함안군,2019년,01월,18.0
경남,함안군,2019년,02월,32.0
경남,함안군,2019년,03월,28.0
경남,함안군,2019년,04월,61.0
경남,함안군,2019년,05월,43.0
경남,함안군,2019년,06월,44.0
경남,함안군,2019년,07월,50.0
경남,함안군,2019년,08월,39.0
경남,함안군,2019년,09월,46.0
경남,함안군,2019년,10월,61.0
경남,함안군,2019년,11월,32.0
경남,함안군,2019년,12월,40.0
경남,함안군,2020년,01월,50.0
경남,함안군,2020년,02월,29.0
경남,함안군,2020년,03월,28.0
경남,함안군,2020년,04월,25.0
경남,함안군,2020년,05월,26.0
경남,함안군,2020년,06월,40.0
경남,함안군,2020년,07월,25.0
경남,함안군,2020년,08월,36.0
경남,함안군,2020년,09월,30.0
경남,함안군,2020년,10월,42.0
경남,함안군,2020년,11월,50.0
경남,함안군,2020년,12월,29.0
경남,창녕군,2018년,01월,36.0
경남,창녕군,2018년,02월,60.0
경남,창녕군,2018년,03월,41.0
경남,창녕군,2018년,04월,30.0
경남,창녕군,2018년,05월,41.0
경남,창녕군,2018년,06월,51.0
경남,창녕군,2018년,07월,53.0
경남,창녕군,2018년,08월,30.0
경남,창녕군,2018년,09월,49.0
경남,창녕군,2018년,10월,51.0
경남,창녕군,2018년,11월,28.0
경남,창녕군,2018년,12월,32.0
경남,창녕군,2019년,01월,20.0
경남,창녕군,2019년,02월,27.0
경남,창녕군,2019년,03월,40.0
경남,창녕군,2019년,04월,47.0
경남,창녕군,2019년,05월,42.0
경남,창녕군,2019년,06월,49.0
경남,창녕군,2019년,07월,43.0
경남,창녕군,2019년,08월,30.0
경남,창녕군,2019년,09월,40.0
경남,창녕군,2019년,10월,58.0
경남,창녕군,2019년,11월,57.0
경남,창녕군,2019년,12월,47.0
경남,창녕군,2020년,01월,37.0
경남,창녕군,2020년,02월,30.0
경남,창녕군,2020년,03월,33.0
경남,창녕군,2020년,04월,34.0
경남,창녕군,2020년,05월,46.0
경남,창녕군,2020년,06월,52.0
경남,창녕군,2020년,07월,46.0
경남,창녕군,2020년,08월,34.0
경남,창녕군,2020년,09월,33.0
경남,창녕군,2020년,10월,67.0
경남,창녕군,2020년,11월,47.0
경남,창녕군,2020년,12월,54.0
경남,양산시,2018년,01월,132.0
경남,양산시,2018년,02월,119.0
경남,양산시,2018년,03월,138.0
경남,양산시,2018년,04월,123.0
경남,양산시,2018년,05월,119.0
경남,양산시,2018년,06월,131.0
경남,양산시,2018년,07월,122.0
경남,양산시,2018년,08월,183.0
경남,양산시,2018년,09월,129.0
경남,양산시,2018년,10월,150.0
경남,양산시,2018년,11월,140.0
경남,양산시,2018년,12월,126.0
경남,양산시,2019년,01월,150.0
경남,양산시,2019년,02월,129.0
경남,양산시,2019년,03월,164.0
경남,양산시,2019년,04월,174.0
경남,양산시,2019년,05월,173.0
경남,양산시,2019년,06월,150.0
경남,양산시,2019년,07월,173.0
경남,양산시,2019년,08월,134.0
경남,양산시,2019년,09월,183.0
경남,양산시,2019년,10월,147.0
경남,양산시,2019년,11월,137.0
경남,양산시,2019년,12월,137.0
경남,양산시,2020년,01월,128.0
경남,양산시,2020년,02월,135.0
경남,양산시,2020년,03월,102.0
경남,양산시,2020년,04월,143.0
경남,양산시,2020년,05월,118.0
경남,양산시,2020년,06월,146.0
경남,양산시,2020년,07월,157.0
경남,양산시,2020년,08월,131.0
경남,양산시,2020년,09월,150.0
경남,양산시,2020년,10월,181.0
경남,양산시,2020년,11월,172.0
경남,양산시,2020년,12월,136.0
경남,고성군,2018년,01월,36.0
경남,고성군,2018년,02월,9.0
경남,고성군,2018년,03월,34.0
경남,고성군,2018년,04월,32.0
경남,고성군,2018년,05월,31.0
경남,고성군,2018년,06월,23.0
경남,고성군,2018년,07월,18.0
경남,고성군,2018년,08월,16.0
경남,고성군,2018년,09월,39.0
경남,고성군,2018년,10월,28.0
경남,고성군,2018년,11월,39.0
경남,고성군,2018년,12월,47.0
경남,고성군,2019년,01월,18.0
경남,고성군,2019년,02월,21.0
경남,고성군,2019년,03월,25.0
경남,고성군,2019년,04월,26.0
경남,고성군,2019년,05월,34.0
경남,고성군,2019년,06월,21.0
경남,고성군,2019년,07월,36.0
경남,고성군,2019년,08월,35.0
경남,고성군,2019년,09월,43.0
경남,고성군,2019년,10월,43.0
경남,고성군,2019년,11월,50.0
경남,고성군,2019년,12월,31.0
경남,고성군,2020년,01월,26.0
경남,고성군,2020년,02월,19.0
경남,고성군,2020년,03월,15.0
경남,고성군,2020년,04월,30.0
경남,고성군,2020년,05월,43.0
경남,고성군,2020년,06월,49.0
경남,고성군,2020년,07월,26.0
경남,고성군,2020년,08월,30.0
경남,고성군,2020년,09월,37.0
경남,고성군,2020년,10월,47.0
경남,고성군,2020년,11월,29.0
경남,고성군,2020년,12월,29.0
경남,사천시,2018년,01월,63.0
경남,사천시,2018년,02월,46.0
경남,사천시,2018년,03월,59.0
경남,사천시,2018년,04월,75.0
경남,사천시,2018년,05월,85.0
경남,사천시,2018년,06월,83.0
경남,사천시,2018년,07월,80.0
경남,사천시,2018년,08월,101.0
경남,사천시,2018년,09월,105.0
경남,사천시,2018년,10월,97.0
경남,사천시,2018년,11월,105.0
경남,사천시,2018년,12월,74.0
경남,사천시,2019년,01월,68.0
경남,사천시,2019년,02월,68.0
경남,사천시,2019년,03월,80.0
경남,사천시,2019년,04월,101.0
경남,사천시,2019년,05월,92.0
경남,사천시,2019년,06월,82.0
경남,사천시,2019년,07월,104.0
경남,사천시,2019년,08월,119.0
경남,사천시,2019년,09월,90.0
경남,사천시,2019년,10월,75.0
경남,사천시,2019년,11월,91.0
경남,사천시,2019년,12월,71.0
경남,사천시,2020년,01월,71.0
경남,사천시,2020년,02월,53.0
경남,사천시,2020년,03월,80.0
경남,사천시,2020년,04월,80.0
경남,사천시,2020년,05월,83.0
경남,사천시,2020년,06월,90.0
경남,사천시,2020년,07월,97.0
경남,사천시,2020년,08월,95.0
경남,사천시,2020년,09월,89.0
경남,사천시,2020년,10월,97.0
경남,사천시,2020년,11월,60.0
경남,사천시,2020년,12월,74.0
경남,남해군,2018년,01월,19.0
경남,남해군,2018년,02월,16.0
경남,남해군,2018년,03월,24.0
경남,남해군,2018년,04월,30.0
경남,남해군,2018년,05월,37.0
경남,남해군,2018년,06월,12.0
경남,남해군,2018년,07월,22.0
경남,남해군,2018년,08월,29.0
경남,남해군,2018년,09월,19.0
경남,남해군,2018년,10월,25.0
경남,남해군,2018년,11월,26.0
경남,남해군,2018년,12월,17.0
경남,남해군,2019년,01월,9.0
경남,남해군,2019년,02월,15.0
경남,남해군,2019년,03월,36.0
경남,남해군,2019년,04월,20.0
경남,남해군,2019년,05월,17.0
경남,남해군,2019년,06월,28.0
경남,남해군,2019년,07월,29.0
경남,남해군,2019년,08월,40.0
경남,남해군,2019년,09월,23.0
경남,남해군,2019년,10월,22.0
경남,남해군,2019년,11월,37.0
경남,남해군,2019년,12월,21.0
경남,남해군,2020년,01월,15.0
경남,남해군,2020년,02월,8.0
경남,남해군,2020년,03월,20.0
경남,남해군,2020년,04월,31.0
경남,남해군,2020년,05월,34.0
경남,남해군,2020년,06월,19.0
경남,남해군,2020년,07월,29.0
경남,남해군,2020년,08월,39.0
경남,남해군,2020년,09월,24.0
경남,남해군,2020년,10월,26.0
경남,남해군,2020년,11월,40.0
경남,남해군,2020년,12월,22.0
경남,하동군,2018년,01월,10.0
경남,하동군,2018년,02월,22.0
경남,하동군,2018년,03월,11.0
경남,하동군,2018년,04월,20.0
경남,하동군,2018년,05월,6.0
경남,하동군,2018년,06월,25.0
경남,하동군,2018년,07월,22.0
경남,하동군,2018년,08월,10.0
경남,하동군,2018년,09월,19.0
경남,하동군,2018년,10월,17.0
경남,하동군,2018년,11월,12.0
경남,하동군,2018년,12월,17.0
경남,하동군,2019년,01월,10.0
경남,하동군,2019년,02월,10.0
경남,하동군,2019년,03월,31.0
경남,하동군,2019년,04월,15.0
경남,하동군,2019년,05월,17.0
경남,하동군,2019년,06월,19.0
경남,하동군,2019년,07월,11.0
경남,하동군,2019년,08월,26.0
경남,하동군,2019년,09월,17.0
경남,하동군,2019년,10월,23.0
경남,하동군,2019년,11월,15.0
